,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80
536,2.294e-006,1.585e-004,3.580e-004,5.381e-004,7.522e-004,1.025e-003,1.261e-003,1.448e-003,1.654e-003,1.947e-003,2.270e-003,2.203e-006,3.132e-006,2.941e-006,3.703e-006,5.591e-006,3.874e-006,7.825e-006,5.905e-006,1.710e-005,1.462e-005,8.157e-006,2.246e-006,1.435e-004,3.229e-004,4.815e-004,6.788e-004,9.264e-004,1.149e-003,1.316e-003,1.504e-003,1.825e-003,2.117e-003,2.197e-006,9.019e-006,1.737e-005,2.353e-005,3.983e-005,4.089e-005,5.732e-005,6.907e-005,8.338e-005,8.594e-005,1.118e-004,7.271e-004,7.014e-004,7.207e-004,7.904e-004,8.782e-004,1.003e-003,1.121e-003,1.202e-003,1.239e-003,1.265e-003,1.277e-003,1.227e-003,1.151e-003,1.033e-003,9.140e-004,7.929e-004,1.020e-003,7.366e-006,7.664e-004,1.651e-003,2.141e-003,2.133e-003,2.126e-003,2.163e-003,2.218e-003,1.391e-003,5.212e-004,1.131e-004,1.155e-004,1.166e-004,7.294e-006,2.120e-003,1.095e-004,2.255e-003,2.117e-006,1.024e-003
540,2.242e-006,1.550e-004,3.518e-004,5.279e-004,7.429e-004,1.012e-003,1.248e-003,1.440e-003,1.634e-003,1.949e-003,2.259e-003,2.132e-006,3.091e-006,3.003e-006,3.622e-006,6.638e-006,6.808e-006,1.019e-005,3.918e-006,1.426e-005,1.301e-005,1.022e-005,2.124e-006,1.420e-004,3.229e-004,4.781e-004,6.749e-004,9.243e-004,1.154e-003,1.323e-003,1.512e-003,1.829e-003,2.142e-003,2.149e-006,7.190e-006,1.558e-005,1.558e-005,3.060e-005,3.293e-005,4.357e-005,5.641e-005,6.975e-005,7.154e-005,8.547e-005,7.129e-004,6.832e-004,6.973e-004,7.581e-004,8.502e-004,9.760e-004,1.099e-003,1.188e-003,1.232e-003,1.261e-003,1.278e-003,1.228e-003,1.152e-003,1.032e-003,9.097e-004,7.839e-004,1.008e-003,7.737e-006,7.639e-004,1.658e-003,2.157e-003,2.153e-003,2.144e-003,2.173e-003,2.214e-003,1.366e-003,4.924e-004,8.681e-005,9.079e-005,9.008e-005,6.909e-006,2.139e-003,8.346e-005,2.249e-003,1.996e-006,1.012e-003
544,2.038e-006,1.490e-004,3.389e-004,5.114e-004,7.239e-004,9.789e-004,1.210e-003,1.403e-003,1.598e-003,1.905e-003,2.224e-003,2.178e-006,2.922e-006,2.828e-006,3.409e-006,4.257e-006,4.324e-006,8.316e-006,4.088e-006,9.675e-006,1.335e-005,6.950e-006,1.950e-006,1.378e-004,3.154e-004,4.652e-004,6.575e-004,9.051e-004,1.126e-003,1.296e-003,1.485e-003,1.810e-003,2.127e-003,2.028e-006,5.939e-006,1.093e-005,1.359e-005,2.277e-005,2.481e-005,2.705e-005,3.278e-005,5.047e-005,5.658e-005,6.259e-005,6.855e-004,6.525e-004,6.624e-004,7.160e-004,8.060e-004,9.333e-004,1.058e-003,1.154e-003,1.197e-003,1.233e-003,1.251e-003,1.204e-003,1.129e-003,1.009e-003,8.862e-004,7.613e-004,9.764e-004,7.193e-006,7.444e-004,1.634e-003,2.142e-003,2.138e-003,2.128e-003,2.146e-003,2.178e-003,1.317e-003,4.568e-004,6.200e-005,6.765e-005,6.649e-005,6.890e-006,2.123e-003,6.099e-005,2.209e-003,1.962e-006,9.802e-004
548,2.080e-006,1.431e-004,3.247e-004,4.931e-004,6.890e-004,9.350e-004,1.160e-003,1.336e-003,1.530e-003,1.822e-003,2.147e-003,1.991e-006,2.793e-006,2.901e-006,3.085e-006,3.693e-006,5.473e-007,6.148e-006,5.535e-006,6.328e-006,1.371e-005,3.645e-006,1.832e-006,1.333e-004,3.077e-004,4.486e-004,6.356e-004,8.653e-004,1.082e-003,1.249e-003,1.434e-003,1.745e-003,2.060e-003,1.933e-006,4.422e-006,7.638e-006,7.853e-006,1.072e-005,1.892e-005,2.175e-005,3.187e-005,6.339e-005,3.218e-005,4.295e-005,6.536e-004,6.173e-004,6.248e-004,6.739e-004,7.583e-004,8.795e-004,1.005e-003,1.098e-003,1.145e-003,1.182e-003,1.203e-003,1.158e-003,1.086e-003,9.701e-004,8.502e-004,7.291e-004,9.317e-004,6.722e-006,7.166e-004,1.577e-003,2.082e-003,2.075e-003,2.066e-003,2.077e-003,2.097e-003,1.250e-003,4.227e-004,4.369e-005,4.879e-005,4.828e-005,6.711e-006,2.063e-003,4.145e-005,2.128e-003,2.214e-006,9.358e-004
552,1.859e-006,1.363e-004,3.089e-004,4.809e-004,6.472e-004,8.838e-004,1.103e-003,1.270e-003,1.441e-003,1.716e-003,2.033e-003,1.631e-006,2.775e-006,2.806e-006,3.043e-006,3.914e-006,5.801e-006,2.020e-005,9.754e-006,2.621e-006,1.402e-005,8.188e-006,1.792e-006,1.278e-004,2.993e-004,4.267e-004,6.080e-004,8.297e-004,1.029e-003,1.181e-003,1.358e-003,1.660e-003,1.960e-003,1.747e-006,3.293e-006,2.785e-006,8.354e-006,1.189e-005,1.037e-006,8.288e-007,3.060e-005,1.152e-005,2.558e-005,1.970e-005,6.194e-004,5.826e-004,5.874e-004,6.284e-004,7.096e-004,8.266e-004,9.456e-004,1.038e-003,1.082e-003,1.121e-003,1.141e-003,1.101e-003,1.033e-003,9.235e-004,8.091e-004,6.931e-004,8.796e-004,7.574e-006,6.854e-004,1.500e-003,1.982e-003,1.975e-003,1.966e-003,1.972e-003,1.984e-003,1.176e-003,3.899e-004,2.621e-005,3.327e-005,3.311e-005,6.991e-006,1.962e-003,2.586e-005,2.014e-003,1.874e-006,8.865e-004
556,1.672e-006,1.278e-004,2.907e-004,4.458e-004,6.158e-004,8.385e-004,1.038e-003,1.198e-003,1.368e-003,1.632e-003,1.932e-003,1.911e-006,2.903e-006,2.819e-006,3.216e-006,6.031e-006,2.548e-006,7.478e-006,1.218e-005,2.839e-006,2.080e-005,1.153e-005,1.664e-006,1.202e-004,2.813e-004,4.046e-004,5.768e-004,7.836e-004,9.767e-004,1.119e-003,1.293e-003,1.584e-003,1.867e-003,2.004e-006,2.598e-006,1.465e-006,5.160e-006,6.304e-006,5.772e-006,7.737e-006,2.250e-005,9.848e-006,1.466e-005,1.809e-005,5.854e-004,5.482e-004,5.517e-004,5.901e-004,6.667e-004,7.767e-004,8.940e-004,9.806e-004,1.025e-003,1.064e-003,1.083e-003,1.045e-003,9.817e-004,8.765e-004,7.678e-004,6.566e-004,8.360e-004,8.157e-006,6.497e-004,1.426e-003,1.888e-003,1.883e-003,1.873e-003,1.874e-003,1.884e-003,1.110e-003,3.615e-004,2.134e-005,2.553e-005,2.600e-005,7.949e-006,1.867e-003,1.786e-005,1.912e-003,1.713e-006,8.387e-004
560,1.454e-006,1.183e-004,2.698e-004,4.150e-004,5.728e-004,7.795e-004,9.735e-004,1.126e-003,1.282e-003,1.540e-003,1.818e-003,1.835e-006,3.207e-006,3.001e-006,3.516e-006,4.375e-006,4.944e-006,7.734e-006,8.903e-006,5.030e-006,1.627e-005,9.574e-006,1.402e-006,1.111e-004,2.616e-004,3.753e-004,5.358e-004,7.358e-004,9.122e-004,1.052e-003,1.217e-003,1.491e-003,1.767e-003,1.500e-006,2.144e-006,3.396e-006,2.764e-006,6.866e-006,6.585e-006,1.423e-005,1.934e-005,1.405e-005,1.113e-005,1.441e-005,5.449e-004,5.115e-004,5.137e-004,5.470e-004,6.202e-004,7.240e-004,8.342e-004,9.172e-004,9.601e-004,9.970e-004,1.016e-003,9.808e-004,9.201e-004,8.215e-004,7.192e-004,6.134e-004,7.803e-004,1.002e-005,6.085e-004,1.344e-003,1.789e-003,1.780e-003,1.769e-003,1.770e-003,1.778e-003,1.037e-003,3.329e-004,1.702e-005,2.259e-005,2.287e-005,9.562e-006,1.765e-003,1.375e-005,1.805e-003,1.442e-006,7.846e-004
564,1.311e-006,1.089e-004,2.483e-004,3.768e-004,5.303e-004,7.195e-004,9.006e-004,1.038e-003,1.195e-003,1.403e-003,1.695e-003,1.578e-006,3.750e-006,3.618e-006,4.284e-006,2.480e-006,7.087e-006,1.108e-005,1.343e-005,4.105e-006,2.400e-005,1.323e-005,1.182e-006,1.020e-004,2.392e-004,3.446e-004,4.954e-004,6.770e-004,8.395e-004,9.700e-004,1.125e-003,1.386e-003,1.645e-003,1.329e-006,1.764e-006,1.159e-006,8.048e-007,4.366e-006,8.269e-006,4.443e-006,5.614e-006,9.839e-006,9.130e-006,7.868e-006,5.036e-004,4.736e-004,4.743e-004,5.051e-004,5.690e-004,6.664e-004,7.665e-004,8.460e-004,8.840e-004,9.196e-004,9.387e-004,9.058e-004,8.502e-004,7.598e-004,6.648e-004,5.675e-004,7.203e-004,1.330e-005,5.639e-004,1.249e-003,1.669e-003,1.659e-003,1.648e-003,1.648e-003,1.653e-003,9.550e-004,3.050e-004,1.290e-005,2.114e-005,2.480e-005,1.254e-005,1.643e-003,1.104e-005,1.684e-003,1.423e-006,7.236e-004
568,1.270e-006,1.004e-004,2.284e-004,3.502e-004,4.815e-004,6.587e-004,8.260e-004,9.521e-004,1.096e-003,1.297e-003,1.560e-003,1.312e-006,5.089e-006,4.894e-006,5.971e-006,9.057e-006,1.341e-005,1.585e-005,2.078e-005,9.784e-006,2.921e-005,1.512e-005,9.452e-007,9.335e-005,2.176e-004,3.233e-004,4.482e-004,6.169e-004,7.591e-004,8.883e-004,1.027e-003,1.267e-003,1.511e-003,1.362e-006,1.563e-006,0.000e+000,1.295e-006,2.459e-006,6.876e-006,1.847e-007,7.404e-006,1.258e-005,1.484e-005,2.394e-007,4.688e-004,4.413e-004,4.402e-004,4.668e-004,5.249e-004,6.094e-004,7.012e-004,7.728e-004,8.081e-004,8.399e-004,8.576e-004,8.292e-004,7.795e-004,6.984e-004,6.127e-004,5.257e-004,6.613e-004,2.015e-005,5.227e-004,1.152e-003,1.540e-003,1.530e-003,1.517e-003,1.516e-003,1.520e-003,8.722e-004,2.782e-004,1.250e-005,2.432e-005,2.961e-005,1.954e-005,1.511e-003,8.353e-006,1.556e-003,1.516e-006,6.639e-004
572,1.120e-006,9.105e-005,2.068e-004,3.158e-004,4.471e-004,5.946e-004,7.359e-004,8.649e-004,9.878e-004,1.187e-003,1.416e-003,1.384e-006,8.373e-006,8.418e-006,1.103e-005,1.308e-005,1.939e-005,2.386e-005,2.890e-005,2.503e-005,4.576e-005,3.695e-005,9.419e-007,8.275e-005,1.945e-004,2.844e-004,3.991e-004,5.468e-004,6.732e-004,7.835e-004,9.166e-004,1.130e-003,1.352e-003,1.132e-006,1.654e-006,8.864e-007,6.214e-008,5.280e-006,2.945e-007,3.002e-006,1.408e-006,7.293e-006,2.238e-005,5.839e-006,4.371e-004,4.126e-004,4.113e-004,4.300e-004,4.803e-004,5.501e-004,6.272e-004,6.872e-004,7.159e-004,7.460e-004,7.617e-004,7.394e-004,6.996e-004,6.316e-004,5.594e-004,4.852e-004,5.906e-004,3.927e-005,4.830e-004,1.044e-003,1.387e-003,1.370e-003,1.352e-003,1.352e-003,1.357e-003,7.732e-004,2.471e-004,1.685e-005,3.597e-005,5.351e-005,3.957e-005,1.348e-003,9.073e-006,1.412e-003,1.239e-006,6.000e-004
576,1.062e-006,8.463e-005,1.919e-004,2.891e-004,4.094e-004,5.468e-004,6.849e-004,7.938e-004,9.017e-004,1.093e-003,1.307e-003,1.196e-006,1.620e-005,1.621e-005,2.243e-005,2.941e-005,3.982e-005,4.570e-005,6.194e-005,5.657e-005,7.961e-005,8.537e-005,9.260e-007,7.292e-005,1.771e-004,2.490e-004,3.676e-004,4.814e-004,5.979e-004,6.925e-004,8.024e-004,9.996e-004,1.195e-003,8.750e-007,1.454e-006,2.797e-006,1.573e-006,1.842e-007,2.662e-006,0.000e+000,8.493e-006,7.894e-006,1.797e-005,6.904e-007,4.337e-004,4.127e-004,4.079e-004,4.140e-004,4.538e-004,5.054e-004,5.644e-004,6.104e-004,6.324e-004,6.576e-004,6.760e-004,6.624e-004,6.348e-004,5.860e-004,5.297e-004,4.720e-004,5.471e-004,8.199e-005,4.758e-004,9.685e-004,1.259e-003,1.226e-003,1.197e-003,1.197e-003,1.202e-003,6.852e-004,2.184e-004,2.280e-005,6.035e-005,9.347e-005,8.193e-005,1.193e-003,8.023e-006,1.300e-003,1.401e-006,5.546e-004
580,1.127e-006,8.190e-005,1.847e-004,2.713e-004,3.938e-004,5.243e-004,6.508e-004,7.620e-004,8.673e-004,1.035e-003,1.252e-003,1.161e-006,3.078e-005,3.097e-005,4.364e-005,5.776e-005,7.811e-005,1.012e-004,1.158e-004,1.126e-004,1.427e-004,1.680e-004,8.727e-007,6.372e-005,1.600e-004,2.198e-004,3.283e-004,4.220e-004,5.151e-004,6.045e-004,7.088e-004,8.792e-004,1.048e-003,8.872e-007,1.489e-006,0.000e+000,3.185e-006,1.905e-006,1.247e-005,2.656e-006,9.981e-006,1.184e-005,1.841e-005,2.546e-006,4.731e-004,4.542e-004,4.417e-004,4.338e-004,4.538e-004,4.801e-004,5.137e-004,5.413e-004,5.544e-004,5.765e-004,5.994e-004,6.001e-004,5.909e-004,5.682e-004,5.339e-004,4.943e-004,5.312e-004,1.638e-004,5.085e-004,9.419e-004,1.173e-003,1.105e-003,1.051e-003,1.051e-003,1.057e-003,6.007e-004,1.934e-004,3.534e-005,1.093e-004,1.766e-004,1.636e-004,1.048e-003,4.183e-006,1.237e-003,1.226e-006,5.340e-004
584,1.008e-006,8.410e-005,1.873e-004,2.897e-004,4.007e-004,5.300e-004,6.674e-004,7.653e-004,8.728e-004,1.036e-003,1.239e-003,1.386e-006,5.471e-005,5.515e-005,7.871e-005,1.034e-004,1.438e-004,1.699e-004,2.124e-004,2.170e-004,2.625e-004,3.058e-004,8.575e-007,5.431e-005,1.330e-004,1.884e-004,2.673e-004,3.590e-004,4.399e-004,5.206e-004,6.039e-004,7.500e-004,9.053e-004,9.172e-007,1.492e-006,7.480e-007,2.787e-006,1.340e-006,6.828e-006,2.325e-006,1.689e-005,1.705e-005,1.457e-005,1.005e-006,5.699e-004,5.519e-004,5.271e-004,4.928e-004,4.881e-004,4.751e-004,4.743e-004,4.773e-004,4.767e-004,4.962e-004,5.271e-004,5.484e-004,5.676e-004,5.832e-004,5.788e-004,5.706e-004,5.378e-004,3.009e-004,5.931e-004,9.718e-004,1.128e-003,1.001e-003,9.088e-004,9.092e-004,9.137e-004,5.181e-004,1.667e-004,5.657e-005,1.899e-004,3.154e-004,3.006e-004,9.054e-004,5.460e-006,1.233e-003,1.803e-006,5.403e-004
588,1.078e-006,9.163e-005,2.014e-004,3.085e-004,4.336e-004,5.680e-004,7.171e-004,8.168e-004,9.168e-004,1.095e-003,1.289e-003,1.346e-006,8.895e-005,8.982e-005,1.288e-004,1.773e-004,2.400e-004,2.855e-004,3.391e-004,3.674e-004,4.275e-004,4.922e-004,6.548e-007,4.543e-005,1.112e-004,1.593e-004,2.277e-004,2.984e-004,3.687e-004,4.324e-004,5.098e-004,6.284e-004,7.602e-004,9.573e-007,1.572e-006,2.688e-006,5.192e-006,1.129e-006,1.852e-006,0.000e+000,1.509e-005,5.374e-006,1.889e-005,0.000e+000,7.227e-004,7.103e-004,6.639e-004,5.967e-004,5.663e-004,4.951e-004,4.478e-004,4.172e-004,3.995e-004,4.153e-004,4.594e-004,5.089e-004,5.659e-004,6.323e-004,6.685e-004,7.016e-004,5.743e-004,4.964e-004,7.430e-004,1.062e-003,1.122e-003,9.163e-004,7.670e-004,7.684e-004,7.665e-004,4.348e-004,1.404e-004,8.867e-005,3.077e-004,5.146e-004,4.971e-004,7.634e-004,8.691e-006,1.289e-003,1.329e-006,5.764e-004
592,1.168e-006,1.050e-004,2.272e-004,3.475e-004,5.167e-004,6.319e-004,7.829e-004,8.997e-004,1.019e-003,1.197e-003,1.407e-003,1.306e-006,1.347e-004,1.366e-004,1.959e-004,2.694e-004,3.659e-004,4.432e-004,5.079e-004,5.611e-004,6.581e-004,7.691e-004,9.216e-007,3.630e-005,8.831e-005,1.160e-004,1.773e-004,2.387e-004,2.864e-004,3.394e-004,4.044e-004,4.980e-004,6.069e-004,1.196e-006,1.673e-006,2.105e-007,4.667e-006,1.538e-007,7.485e-006,9.992e-007,6.064e-006,1.135e-005,9.157e-006,4.160e-006,9.448e-004,9.355e-004,8.611e-004,7.483e-004,6.644e-004,5.285e-004,4.246e-004,3.547e-004,3.166e-004,3.274e-004,3.891e-004,4.762e-004,5.842e-004,7.162e-004,8.057e-004,8.901e-004,6.397e-004,7.636e-004,9.576e-004,1.210e-003,1.151e-003,8.287e-004,6.110e-004,6.113e-004,6.161e-004,3.460e-004,1.147e-004,1.269e-004,4.684e-004,7.849e-004,7.639e-004,6.077e-004,9.173e-006,1.402e-003,1.362e-006,6.431e-004
596,1.105e-006,1.181e-004,2.524e-004,3.811e-004,5.307e-004,6.986e-004,8.583e-004,9.844e-004,1.116e-003,1.294e-003,1.519e-003,1.327e-006,1.772e-004,1.797e-004,2.581e-004,3.605e-004,4.870e-004,5.839e-004,6.665e-004,7.469e-004,8.626e-004,1.012e-003,8.442e-007,2.872e-005,6.740e-005,1.014e-004,1.362e-004,1.862e-004,2.214e-004,2.634e-004,3.140e-004,3.806e-004,4.726e-004,1.004e-006,1.573e-006,1.194e-006,1.269e-005,2.929e-006,7.370e-006,9.319e-006,1.112e-005,6.554e-006,2.105e-005,1.134e-005,1.158e-003,1.153e-003,1.049e-003,8.931e-004,7.668e-004,5.691e-004,4.147e-004,3.027e-004,2.457e-004,2.552e-004,3.319e-004,4.538e-004,6.063e-004,8.003e-004,9.390e-004,1.073e-003,7.057e-004,1.012e-003,1.164e-003,1.358e-003,1.187e-003,7.675e-004,4.704e-004,4.752e-004,4.796e-004,2.705e-004,8.973e-005,1.646e-004,6.095e-004,1.036e-003,1.014e-003,4.718e-004,8.375e-006,1.516e-003,1.388e-006,7.093e-004
600,1.132e-006,1.293e-004,2.736e-004,4.077e-004,5.710e-004,7.530e-004,9.212e-004,1.056e-003,1.189e-003,1.387e-003,1.606e-003,1.329e-006,2.135e-004,2.163e-004,3.104e-004,4.369e-004,5.792e-004,6.976e-004,8.022e-004,8.967e-004,1.031e-003,1.212e-003,9.153e-007,2.205e-005,4.971e-005,7.826e-005,1.117e-004,1.377e-004,1.650e-004,1.999e-004,2.387e-004,2.918e-004,3.561e-004,1.140e-006,1.567e-006,1.961e-006,4.571e-006,7.164e-006,4.622e-006,2.098e-005,1.513e-005,1.205e-005,1.512e-005,1.472e-006,1.327e-003,1.324e-003,1.200e-003,1.008e-003,8.504e-004,6.009e-004,4.061e-004,2.609e-004,1.859e-004,1.919e-004,2.832e-004,4.342e-004,6.238e-004,8.660e-004,1.044e-003,1.217e-003,7.576e-004,1.213e-003,1.329e-003,1.474e-003,1.207e-003,7.078e-004,3.571e-004,3.581e-004,3.625e-004,2.054e-004,6.997e-005,1.963e-004,7.264e-004,1.240e-003,1.214e-003,3.542e-004,7.000e-006,1.603e-003,1.388e-006,7.623e-004
604,1.195e-006,1.360e-004,2.876e-004,4.334e-004,6.031e-004,7.893e-004,9.562e-004,1.098e-003,1.229e-003,1.418e-003,1.652e-003,1.300e-006,2.407e-004,2.439e-004,3.505e-004,4.918e-004,6.531e-004,7.943e-004,9.054e-004,1.008e-003,1.161e-003,1.369e-003,1.096e-006,1.582e-005,3.712e-005,6.110e-005,7.931e-005,9.921e-005,1.104e-004,1.458e-004,1.686e-004,2.045e-004,2.482e-004,1.204e-006,1.757e-006,1.332e-006,8.273e-007,8.216e-006,6.444e-006,7.229e-006,5.492e-006,1.161e-005,1.130e-005,0.000e+000,1.450e-003,1.449e-003,1.309e-003,1.093e-003,9.112e-004,6.201e-004,3.923e-004,2.208e-004,1.350e-004,1.372e-004,2.384e-004,4.125e-004,6.323e-004,9.123e-004,1.120e-003,1.322e-003,7.950e-004,1.363e-003,1.448e-003,1.552e-003,1.213e-003,6.514e-004,2.560e-004,2.557e-004,2.618e-004,1.489e-004,5.152e-005,2.201e-004,8.167e-004,1.394e-003,1.365e-003,2.522e-004,7.842e-006,1.654e-003,1.479e-006,7.985e-004
608,1.279e-006,1.365e-004,2.897e-004,4.354e-004,6.001e-004,8.129e-004,9.736e-004,1.133e-003,1.265e-003,1.456e-003,1.673e-003,1.276e-006,2.536e-004,2.573e-004,3.717e-004,5.221e-004,6.997e-004,8.468e-004,9.724e-004,1.083e-003,1.250e-003,1.480e-003,1.060e-006,1.098e-005,2.460e-005,4.224e-005,5.217e-005,6.590e-005,6.361e-005,9.490e-005,1.090e-004,1.360e-004,1.759e-004,1.064e-006,1.845e-006,2.473e-007,1.507e-007,7.704e-006,6.590e-006,4.667e-006,1.426e-005,3.461e-006,9.821e-006,2.508e-006,1.536e-003,1.537e-003,1.385e-003,1.148e-003,9.434e-004,6.238e-004,3.709e-004,1.857e-004,9.163e-005,9.447e-005,1.982e-004,3.875e-004,6.243e-004,9.356e-004,1.167e-003,1.392e-003,8.100e-004,1.471e-003,1.530e-003,1.602e-003,1.203e-003,5.956e-004,1.713e-004,1.751e-004,1.810e-004,1.038e-004,3.833e-005,2.320e-004,8.771e-004,1.503e-003,1.473e-003,1.714e-004,8.273e-006,1.684e-003,1.462e-006,8.132e-004
612,1.420e-006,1.333e-004,2.817e-004,4.216e-004,6.001e-004,7.940e-004,9.590e-004,1.103e-003,1.246e-003,1.426e-003,1.667e-003,1.413e-006,2.546e-004,2.584e-004,3.737e-004,5.229e-004,7.075e-004,8.587e-004,9.826e-004,1.113e-003,1.283e-003,1.525e-003,1.183e-006,7.042e-006,1.435e-005,2.519e-005,3.420e-005,4.005e-005,4.191e-005,5.156e-005,7.132e-005,6.909e-005,1.027e-004,1.106e-006,1.539e-006,2.624e-006,3.225e-007,1.136e-005,0.000e+000,9.941e-007,7.424e-006,1.600e-005,1.756e-005,6.445e-006,1.565e-003,1.568e-003,1.405e-003,1.151e-003,9.356e-004,6.044e-004,3.463e-004,1.540e-004,5.812e-005,5.749e-005,1.618e-004,3.497e-004,5.962e-004,9.196e-004,1.165e-003,1.408e-003,7.909e-004,1.517e-003,1.556e-003,1.599e-003,1.160e-003,5.334e-004,1.074e-004,1.091e-004,1.120e-004,6.959e-005,2.469e-005,2.318e-004,8.874e-004,1.550e-003,1.521e-003,1.041e-004,7.672e-006,1.665e-003,1.444e-006,7.903e-004
